file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3128X6KB10,3128X6KB1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6N771,3128X6N77,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6QX75,3128X6QX7,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6R814,3128X6R81,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6S721,3128X6S72,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6SK37,3128X6SK3,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6T976,3128X6T97,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6UF14,3128X6UF1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6V378,3128X6V37,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6W699,3128X6W69,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6Z742,3128X6Z74,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X6ZM10,3128X6ZM1,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7DS01,3128X7DS0,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7ED23,3128X7ED2,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7EL49,3128X7EL4,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7FE96,3128X7FE9,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7G245,3128X7G24,20081006_famefrmc_Freddie-Mac-Senior
20081006_famefrmc_deliverable-obligations.xls,US3128X7GA65,3128X7GA6,20081006_famefrmc_Freddie-Mac-Senior
