file_name,isin,identifier
20091120_citgrp_CDS_deliverable-obligations,US125581AX60,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCC38,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCF68,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WBZ32,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCJ80,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTK70,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTN10,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTR24,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCQ24,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCM10,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCT62,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCW91,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDC29,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WCZ23,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDM01,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDJ71,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDF59,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDQ15,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0258343564,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDZ14,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDT53,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEC10,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEF41,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WDW82,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEJ62,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEQ06,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEM91,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFC01,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEZO5,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WEW73,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WET45,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFJ53,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFF32,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFM82,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFT36,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFQ96,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFZ95,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WFW64,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGC91,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGF23,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US125581AH11,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSZ58,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTG68,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGJ45,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGM73,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WTS07,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGQ87,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGT27,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGZ86,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WGW55,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,XS0192461837,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHF14,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHC82,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WSA08,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHM64,20091120_citgrp_CDS
20091120_citgrp_CDS_deliverable-obligations,US12557WHJ36,20091120_citgrp_CDS
