file_name,isin,cusip,identifier
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PZB20,41161PZB2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161PZD85,41161PZD8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41161XAP15,41161XAP1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41162NAE76,41162NAE7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US41164LAD10,41164LAD1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US43709RAA23,43709RAA2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US43710ABB35,43710ABB3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US43718RAD52,43718RAD5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US43718UAC09,43718UAC0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45254NQG50,45254NQG5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45254NQW01,45254NQW0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45254TTF11,45254TTF1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45255RAA59,45255RAA5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US452570AD65,452570AD6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45257EAE41,45257EAE4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45257VAD82,45257VAD8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US456606LM2,456606LM2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US456606LN02,456606LN0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45660AAA16,45660AAA1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45660LWC98,45660LWC9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45660LWH85,45660LWH8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45661DAA46,45661DAA4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45667HAC51,45667HAC5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US45668QAA85,45668QAA8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464125AA14,464125AA1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464125AB96,464125AB9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464125AD52,464125AD5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464125AE36,464125AE3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464126CW98,464126CW9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464126CY54,464126CY5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464126CZ20,464126CZ2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US464126DA69,464126DA6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412AAA07,46412AAA0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412AAC62,46412AAC6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412AAD46,46412AAD4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412AAE29,46412AAE2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412RAA32,46412RAA3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412RAB15,46412RAB1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412RAC97,46412RAC9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412RAD70,46412RAD7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US46412RAE53,46412RAE5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525170BZ81,525170BZ8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221CM76,525221CM7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221EQ62,525221EQ6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221ES29,525221ES2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221EU74,525221EU7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221GP61,525221GP6,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US525221GR28,525221GR2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US63544BAB27,63544BAB2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US63544CAB00,63544CAB0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US65538NAE31,65538NAE3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68389CBH34,68389CBH3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAA08,68402VAA0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAB80,68402VAB8,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAE20,68402VAE2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAF94,68402VAF9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAG77,68402VAG7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US68402VAH50,68402VAH5,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US69121YAA29,69121YAA2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US75115GAC24,75115GAC2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985SD45,760985SD4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985SS14,760985SS1,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985UA77,760985UA7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985UC34,760985UC3,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985XB24,760985XB2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US760985XK23,760985XK2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US76110VGF94,76110VGF9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US785778ND97,785778ND9,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US785778PF28,785778PF2,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US785813AA43,785813AA4,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US8815612T08,8815612T0,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US8815612U70,8815612U7,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US881561W915,881561W91,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US881561X251,881561X25,20100604_ABK-AssurCorp_CDS
20100604_ABK-AssurCorp_CDS_deliverable-obligations.xls,US88156AAA25,88156AAA2,20100604_ABK-AssurCorp_CDS
