file_name,isin,cusip,identifier
20081006_famefrmc_deliverable-obligations.xls,US3136F9UR25,3136F9UR2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9YS61,3136F9YS6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F9YT45,3136F9YT4,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ABP66,31398ABP6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ALA87,31398ALA8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ALZ39,31398ALZ3,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ANE81,31398ANE8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ANN80,31398ANN8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ARF11,31398ARF1,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31398ATZ56,31398ATZ5,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31359M6M07,31359M6M0,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31359MSL80,31359MSL8,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US31359MTZ67,31359MTZ6,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3135A1BY20,3135A1BY2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3135A1CF22,3135A1CF2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3135A1CL99,3135A1CL9,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3135A1CS43,3135A1CS4,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F3ZZ26,3136F3ZZ2,20081006_famefrmc_Fannie-Mae-Senior
20081006_famefrmc_deliverable-obligations.xls,US3136F57J49,3136F57J4,20081006_famefrmc_Fannie-Mae-Senior
